model,dataset,layer,tensor_type,group_index,lower_threshold,upper_threshold,width,abs_max,baseline_dataset,absmax_abs_diff_from_baseline,absmax_rel_diff_from_baseline,width_abs_diff_from_baseline,width_rel_diff_from_baseline
OPT-350M,wikitext,5,value,2,0.0030437280945744077,0.0030445384641065664,8.10369532158739e-07,0.0030445384641065664,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,6,value,0,-1.4025446032801419,1.4068110039893618,2.8093556072695036,1.4068110039893618,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,6,value,1,-0.04294710632757092,0.04074378047429078,0.08369088680186171,0.04294710632757092,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,6,value,2,-0.0011292518453395112,-0.0011285585714570173,6.932738824939021e-07,0.0011292518453395112,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,7,value,0,-1.3496370789007093,1.377521054964539,2.727158133865248,1.377521054964539,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,7,value,1,-0.03837661202072252,0.04694967066988032,0.08532628269060283,0.04694967066988032,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,7,value,2,0.0042333941087655145,0.0042340907644718255,6.966557063109793e-07,0.0042340907644718255,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,8,value,0,-1.3611826795212767,1.3407372007978724,2.7019198803191493,1.3611826795212767,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,8,value,1,-0.045395438552748225,0.04080308413674645,0.08619852268949468,0.045395438552748225,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,8,value,2,-0.002245349664214655,-0.002244749813215107,5.998509995477387e-07,0.002245349664214655,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,9,value,0,-1.5029781693262412,1.4958374889184398,2.998815658244681,1.5029781693262412,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,9,value,1,-0.044595921293218085,0.05038560366799645,0.09498152496121454,0.05038560366799645,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,9,value,2,0.002878074950360237,0.002878793587921359,7.186375611217648e-07,0.002878793587921359,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,10,value,0,-1.655820589539007,1.6617353723404256,3.3175559618794326,1.6617353723404256,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,10,value,1,-0.05291726403202571,0.05251469172484486,0.10543195575687056,0.05291726403202571,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,10,value,2,-0.0002058173747772866,-0.00020505139168272628,7.659830945603316e-07,0.0002058173747772866,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,11,value,0,-1.6186696586879432,1.6388173204787233,3.2574869791666665,1.6388173204787233,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,11,value,1,-0.04730830632203014,0.06334064023714539,0.11064894655917554,0.06334064023714539,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,11,value,2,0.0077734906622704035,0.007774194081624349,7.034193539451339e-07,0.007774194081624349,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,12,value,0,-1.831664173315603,1.8462572030141844,3.6779213763297873,1.8462572030141844,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,12,value,1,-0.06098364430961879,0.0632698654283023,0.1242535097379211,0.0632698654283023,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,12,value,2,0.00111787200819516,0.0011188379416229033,9.659334277432093e-07,0.0011188379416229033,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,13,value,0,-1.7362103834219857,1.7410793439716312,3.477289727393617,1.7410793439716312,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,13,value,1,-0.04995684251717642,0.0653054528202571,0.11526229533743351,0.0653054528202571,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,13,value,2,0.007376467505245344,0.007377022969807293,5.55464561948979e-07,0.007377022969807293,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,14,value,0,-1.8334510749113475,1.846111757535461,3.6795628324468086,1.846111757535461,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,14,value,1,-0.057932102933843085,0.06525220938608156,0.12318431231992465,0.06525220938608156,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,14,value,2,0.0034788559514580043,0.0034797889121035313,9.329606455270312e-07,0.0034797889121035313,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,15,value,0,-1.7984541223404256,1.7796500997340425,3.578104222074468,1.7984541223404256,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,15,value,1,-0.060273515417220744,0.05755463728667996,0.11782815270390071,0.060273515417220744,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,15,value,2,-0.001286726048652162,-0.0012858197198691943,9.063287829676019e-07,0.001286726048652162,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,16,value,0,-1.8256870567375887,1.7849207668439717,3.61060782358156,1.8256870567375887,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,16,value,1,-0.06836738315879876,0.051695478723404256,0.12006286188220301,0.06836738315879876,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,16,value,2,-0.007981179031074469,-0.007980168711209127,1.0103198653417522e-06,0.007981179031074469,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,17,value,0,-1.7827875664893618,1.7962932180851063,3.579080784574468,1.7962932180851063,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,17,value,1,-0.05628545233543883,0.06145287912788121,0.11773833146332004,0.06145287912788121,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,17,value,2,0.002522481248733845,0.0025232611818516507,7.799331178054772e-07,0.0025232611818516507,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,18,value,0,-1.757542386968085,1.7505540780141844,3.5080964649822697,1.757542386968085,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,18,value,1,-0.06429555906471632,0.05366765015514184,0.11796320921985816,0.06429555906471632,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,18,value,2,-0.005175535983227669,-0.005174468595085415,1.0673881422540096e-06,0.005175535983227669,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,19,value,0,-1.6654892508865249,1.6359707446808511,3.301459995567376,1.6654892508865249,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,19,value,1,-0.06353629903590426,0.04510714483599291,0.10864344387189717,0.06353629903590426,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,19,value,2,-0.009043008723157518,-0.009042058430664928,9.502924925904738e-07,0.009043008723157518,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,20,value,0,-1.5285350177304964,1.5476368572695036,3.076171875,1.5476368572695036,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,20,value,1,-0.04232225350454344,0.055003497617464536,0.09732575112200798,0.055003497617464536,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,20,value,2,0.0061780784992461505,0.0061789708780058735,8.923787597229713e-07,0.0061789708780058735,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,21,value,0,-1.5313469636524824,1.5604706892730495,3.091817652925532,1.5604706892730495,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,21,value,1,-0.03976537826213431,0.0600845661569149,0.09984994441904921,0.0600845661569149,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,21,value,2,0.010026703489587662,0.010027395072558247,6.915829705855803e-07,0.010027395072558247,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,22,value,0,-1.3978834219858156,1.4188968306737588,2.8167802526595747,1.4188968306737588,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,22,value,1,-0.039347980039339536,0.054021957072805854,0.09336993711214539,0.054021957072805854,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,22,value,2,0.0071751986835019805,0.007175846725490922,6.48041988941632e-07,0.007175846725490922,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,23,value,0,-1.5614472517730495,1.5499916888297873,3.111438940602837,1.5614472517730495,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,23,value,1,-0.05323261233931738,0.04960664789727394,0.10283926023659132,0.05323261233931738,wikitext,0.0,0,0.0,0
OPT-350M,wikitext,23,value,2,-0.0017736719009724068,-0.0017727165357440922,9.553652283145718e-07,0.0017736719009724068,wikitext,0.0,0,0.0,0
OPT-350M,winogrande,0,key,0,-1.0291745156496646,1.023013963225138,2.0521884788748026,1.0291745156496646,wikitext,0.16123901033051558,0.1857730319,0.32418883902551165,0.1876093209
OPT-350M,winogrande,0,key,1,-0.12841647538785023,0.12520911887393943,0.25362559426178966,0.12841647538785023,wikitext,0.09413895848847079,2.746376255,0.19368571605506316,3.23133316
OPT-350M,winogrande,0,key,2,-0.0020036651990313933,-0.0017770453523065315,0.00022661984672486184,0.0020036651990313933,wikitext,-0.0023023434307336776,-0.5346815645,0.000225929954666185,327.4859477
OPT-350M,winogrande,1,key,0,-4.736653388910813,4.686849472178374,9.423502861089187,4.736653388910813,wikitext,-1.2580828699544346,-0.2098645905,-2.5572706318186142,-0.2134478741
OPT-350M,winogrande,1,key,1,-0.12072158970038724,0.1886345216770669,0.3093561113774541,0.1886345216770669,wikitext,-0.0016653037883586352,-0.008750947534,-0.013254080887616815,-0.04108388763
OPT-350M,winogrande,1,key,2,0.03572599776824253,0.03597353759861971,0.0002475398303771817,0.03597353759861971,wikitext,0.0064160727825736084,0.2170711467,0.00024602477330714495,162.3864725
OPT-350M,winogrande,2,key,0,-4.74870048589187,4.6106914709944755,9.359391956886345,4.74870048589187,wikitext,-0.6835357729733778,-0.1258295369,-1.481421429638477,-0.1366522397
OPT-350M,winogrande,2,key,1,-0.009872898871068797,0.3389821282125592,0.348855027083628,0.3389821282125592,wikitext,0.12060959385972231,0.5523111879,0.010538887483672321,0.03115100419
OPT-350M,winogrande,2,key,2,0.1623149531604553,0.16259548846623423,0.0002805353057789284,0.16259548846623423,wikitext,0.113257330325443,2.295532192,0.00027728875491456195,85.41026046
OPT-350M,winogrande,3,key,0,-4.272150318172849,4.285764385605762,8.55791470377861,4.285764385605762,wikitext,-0.822197715458068,-0.160963942,-1.55461854090224,-0.1537318596
OPT-350M,winogrande,3,key,1,-0.10865999265458515,0.1887826053947563,0.2974425980493415,0.1887826053947563,wikitext,0.0013648513499867898,0.00728240159,-0.016314033571890763,-0.05199582073
OPT-350M,winogrande,3,key,2,0.04010299179811786,0.04033762202454818,0.0002346302264303185,0.04033762202454818,wikitext,0.009659880723573003,0.3148823973,0.0002333316060845747,179.6765366
OPT-350M,winogrande,4,key,0,-4.2554763035221,3.8572307246448303,8.11270702816693,4.2554763035221,wikitext,-1.0560263560523682,-0.1988187569,-2.3909775906273953,-0.2276322717
OPT-350M,winogrande,4,key,1,-0.12727234320275504,0.09142499169497953,0.21869733489773457,0.12727234320275504,wikitext,-0.038265389510010905,-0.2311581105,-0.06550919075607747,-0.2304985454
OPT-350M,winogrande,4,key,2,-0.018723250917308237,-0.018547836729364314,0.00017541418794392305,0.018723250917308237,wikitext,-0.004745253643446419,-0.2021966773,0.00017319571151994118,78.06966513
OPT-350M,winogrande,5,key,0,-3.612001775848461,3.9199411441890293,7.5319429200374906,3.9199411441890293,wikitext,-1.3121898398535237,-0.2507945317,-2.8857210870547085,-0.2770027028
OPT-350M,winogrande,5,key,1,-0.05502351852693987,0.13654395436901884,0.1915674728959587,0.13654395436901884,wikitext,-0.008240093724952796,-0.05691299445,-0.057817846807055484,-0.2318414206
OPT-350M,winogrande,5,key,2,0.042122808515131706,0.042271012665252565,0.0001482041501208592,0.042271012665252565,wikitext,0.022051791482503785,1.090635059,0.00014603978287795055,67.47458564
OPT-350M,winogrande,6,key,0,-4.678976852308603,4.578198993685872,9.257175845994475,4.678976852308603,wikitext,-1.7493808604573546,-0.2721349587,-3.3853884270551706,-0.2677770391
OPT-350M,winogrande,6,key,1,-0.09861274845692335,0.1258147013121547,0.22442744976907802,0.1258147013121547,wikitext,-0.07241449998438787,-0.3653069251,-0.13040584200840422,-0.3675129844
OPT-350M,winogrande,6,key,2,0.014668474257603911,0.014834702438318362,0.00016622818071445125,0.014834702438318362,wikitext,-0.005862383977073924,-0.2832468232,0.00016384737674725314,68.82018806
OPT-350M,winogrande,7,key,0,-4.747376307221784,4.961443123520127,9.708819430741912,4.961443123520127,wikitext,-1.0106036406642707,-0.1692223254,-2.0757273334424866,-0.176139768
OPT-350M,winogrande,7,key,1,-0.15073241224040548,0.07692200044242058,0.22765441268282605,0.15073241224040548,wikitext,-0.038849709047271835,-0.2049228523,-0.13214047456229805,-0.3672661265
OPT-350M,winogrande,7,key,2,-0.03790787212850545,-0.03773777035153938,0.0001701017769660737,0.03790787212850545,wikitext,0.02815819538689865,2.888115794,0.00016729190410208657,59.53717915
OPT-350M,winogrande,8,key,0,-4.6330961424625094,4.620640538674033,9.253736681136543,4.6330961424625094,wikitext,-1.0335982281048661,-0.1823987956,-2.039065845459202,-0.1805633137
OPT-350M,winogrande,8,key,1,-0.1191977340589853,0.1268738804601174,0.2460716145191027,0.1268738804601174,wikitext,-0.07263749199112374,-0.3640769501,-0.152926889470259,-0.3832768493
OPT-350M,winogrande,8,key,2,0.004657752512003742,0.0048570621644029865,0.00019930965239924481,0.0048570621644029865,wikitext,0.004753105322995049,45.72190977,0.0001962423381971864,63.97855755
OPT-350M,winogrande,9,key,0,-5.059705196823204,4.410675747336227,9.47038094415943,5.059705196823204,wikitext,-0.4193506542406258,-0.07653702858,-1.2563200753441173,-0.1171208252
OPT-350M,winogrande,9,key,1,-0.1379158965414118,0.09207090695448156,0.22998680349589334,0.1379158965414118,wikitext,-0.027785462334917993,-0.1676839739,-0.07002306601873431,-0.2334025415
OPT-350M,winogrande,9,key,2,-0.024238082679501647,-0.02405552216750388,0.00018256051199776538,0.024238082679501647,wikitext,0.008564790235394266,0.5464576295,0.00018004443507788417,71.55760369
OPT-350M,winogrande,10,key,0,-3.4902813918212314,3.6807711991910024,7.171052591012234,3.6807711991910024,wikitext,-0.3308228832558058,-0.08246668941,-0.812657515370744,-0.1017894568
OPT-350M,winogrande,10,key,1,-0.0954929824503934,0.1184044456331393,0.21389742808353268,0.1184044456331393,wikitext,-0.025955386481222406,-0.1797964579,-0.0499908836407581,-0.1894395523
OPT-350M,winogrande,10,key,2,0.011195928234704009,0.011354553059696116,0.00015862482499210719,0.011354553059696116,wikitext,-0.001064772180418786,-0.08573510717,0.0001558551112859491,56.27119906
OPT-350M,winogrande,11,key,0,-3.3456090913575376,3.7076355317679557,7.053244623125494,3.7076355317679557,wikitext,-0.14236169784197328,-0.03697709098,-0.6235478192503923,-0.081225046
OPT-350M,winogrande,11,key,1,-0.07075288527201928,0.11869237549020817,0.18944526076222745,0.11869237549020817,wikitext,-0.05271771842601525,-0.3075531739,-0.05495270750295428,-0.2248492812
OPT-350M,winogrande,11,key,2,0.023790704987607984,0.02394194177689285,0.00015123678928486567,0.02394194177689285,wikitext,-0.02520661779341965,-0.5128658503,0.00014993816893912187,115.4595871
OPT-350M,winogrande,12,key,0,-3.035847628502368,3.2431979762726915,6.279045604775059,3.2431979762726915,wikitext,-0.29611385883369135,-0.08366424679,-0.7448628615369968,-0.106046778
OPT-350M,winogrande,12,key,1,-0.07661138111526983,0.11541143476069209,0.19202281587596193,0.11541143476069209,wikitext,-0.028698196500389475,-0.1991414193,-0.043108414038710074,-0.1833376794
OPT-350M,winogrande,12,key,2,0.019239531225732864,0.01938622507789329,0.00014669385216042538,0.01938622507789329,wikitext,-0.007228998908143946,-0.2716114248,0.0001448541400039527,78.73739351
OPT-350M,winogrande,13,key,0,-3.2599567753551697,3.325946040104578,6.585902815459748,3.325946040104578,wikitext,-0.32704875156208857,-0.08952894001,-0.6594290772707483,-0.09101433682
OPT-350M,winogrande,13,key,1,-0.09936123601827644,0.10790613380679015,0.2072673698250666,0.10790613380679015,wikitext,-0.025134057627163753,-0.1889207867,-0.040550515120633734,-0.1636303011
OPT-350M,winogrande,13,key,2,0.005171417531387582,0.005333865192243219,0.00016244766085563717,0.005333865192243219,wikitext,-0.0038391746566796186,-0.4185280692,0.00016007362053607234,67.42666467
OPT-350M,winogrande,14,key,0,-3.0032210376381214,3.062707336473954,6.065928374112076,3.062707336473954,wikitext,-0.18810992859696807,-0.05786542683,-0.40895803989501633,-0.06316065082
OPT-350M,winogrande,14,key,1,-0.11000804103258188,0.0670418773190469,0.17704991835162878,0.11000804103258188,wikitext,-0.02571553290912912,-0.1894699068,-0.04341296188440846,-0.1969173307
OPT-350M,winogrande,14,key,2,-0.022801031535689815,-0.022662159769950934,0.00013887176573888077,0.022801031535689815,wikitext,-0.0027505141688203803,-0.1076457057,0.00013638274340953618,54.79370024
OPT-350M,winogrande,15,key,0,-2.95953855687648,2.9852151366416733,5.9447536935181535,2.9852151366416733,wikitext,-0.3712093979327946,-0.1105966763,-0.6705637931839741,-0.1013653229
OPT-350M,winogrande,15,key,1,-0.08928744851272691,0.09611734030466901,0.18540478881739592,0.09611734030466901,wikitext,-0.03328195255326538,-0.2572035118,-0.04150487568836647,-0.1829136532
OPT-350M,winogrande,15,key,2,0.004857867556288192,0.005004880977787177,0.00014701342149898555,0.005004880977787177,wikitext,-0.01091843308293804,-0.6856884843,0.0001450046181516616,72.18457613
OPT-350M,winogrande,16,key,0,-3.0036218367699288,2.896482833464878,5.900104670234807,3.0036218367699288,wikitext,-0.3397264566697875,-0.101612643,-0.6838520008644835,-0.1038664188
OPT-350M,winogrande,16,key,1,-0.12144066766198451,0.06657327171753219,0.18801393937951671,0.12144066766198451,wikitext,-0.013593338876136049,-0.1006660413,-0.03454404834765526,-0.1552136982
OPT-350M,winogrande,16,key,2,-0.02785683318019948,-0.0277111916064087,0.0001456415737907807,0.02785683318019948,wikitext,0.004079311086338664,0.1715616569,0.00014347720654787205,66.29060157
OPT-350M,winogrande,17,key,0,-2.994058152870955,2.9935186155781373,5.987576768449092,2.994058152870955,wikitext,-0.4055290590084777,-0.1192877352,-0.7370326065509083,-0.1096022929
OPT-350M,winogrande,17,key,1,-0.08562753100797899,0.10186585725153537,0.18749338825951434,0.10186585725153537,wikitext,-0.03218552655830505,-0.2400984283,-0.03882756835617712,-0.1715597572
OPT-350M,winogrande,17,key,2,0.008126010905125053,0.008273289442626905,0.00014727853750185274,0.008273289442626905,wikitext,-0.012565437476966637,-0.6029848908,0.00014554281642775377,83.85150045
OPT-350M,winogrande,18,key,0,-2.797121645619574,2.9942123063831887,5.791333952002763,2.9942123063831887,wikitext,-0.40761892145369094,-0.1198233816,-0.9875058086355359,-0.1456747531
OPT-350M,winogrande,18,key,1,-0.03937526904605182,0.1384127284940435,0.17778799754009533,0.1384127284940435,wikitext,0.016765766226756282,0.1378231393,-0.05033933997652701,-0.2206633388
OPT-350M,winogrande,18,key,2,0.049436224476032214,0.04957194580463509,0.00013572132860287245,0.04957194580463509,wikitext,0.042104224433694576,5.638162211,0.00013411580774573117,83.5341423
OPT-350M,winogrande,19,key,0,-3.188242249161405,3.2492639169790842,6.437506166140489,3.2492639169790842,wikitext,-0.6035729624535398,-0.1566567652,-1.1474478453843338,-0.151279473
OPT-350M,winogrande,19,key,1,-0.059352558620726865,0.13403450379525947,0.19338706241598633,0.13403450379525947,wikitext,-0.024033131815334507,-0.1520433435,-0.057712436143410845,-0.2298389144
OPT-350M,winogrande,19,key,2,0.036942100374361804,0.037096956910913914,0.00015485653655211012,0.037096956910913914,wikitext,0.004568272416570707,0.1404382774,0.00015260086006614604,67.6519266
OPT-350M,winogrande,20,key,0,-3.6424378453038675,3.5774844921566693,7.219922337460536,3.6424378453038675,wikitext,-1.138424300086203,-0.2381211308,-2.2991933540288247,-0.241534343
OPT-350M,winogrande,20,key,1,-0.10576359267863308,0.11456708298391871,0.2203306756625518,0.11456708298391871,wikitext,-0.07325497486182597,-0.390023279,-0.12136014534254572,-0.3551753161
OPT-350M,winogrande,20,key,2,0.003589444350518857,0.003762444973744646,0.0001730006232257891,0.003762444973744646,wikitext,-0.013536294033434126,-0.7825017782,0.00017085654692578552,79.6877177
OPT-350M,winogrande,21,key,0,-3.546989073599053,3.5834648776637725,7.130453951262826,3.5834648776637725,wikitext,-1.1910807783645967,-0.2494647374,-2.2621380256875288,-0.2408427867
OPT-350M,winogrande,21,key,1,-0.05731932798895953,0.1537452462910665,0.21106457428002603,0.1537452462910665,wikitext,-0.04934425808614981,-0.2429680364,-0.11089197907768675,-0.3444315015
OPT-350M,winogrande,21,key,2,0.047361348309475505,0.04753314818372478,0.0001717998742492774,0.04753314818372478,wikitext,0.005330367750989856,0.1263037102,0.000169689616187442,80.41178435
OPT-350M,winogrande,22,key,0,-3.9643003588693766,3.8991913106748224,7.863491669544199,3.9643003588693766,wikitext,-0.8880378503504813,-0.1830123565,-1.8018452098884232,-0.1864234255
OPT-350M,winogrande,22,key,1,-0.13233007176616762,0.1523451711026909,0.28467524286885854,0.1523451711026909,wikitext,-0.09074270567035872,-0.3732917778,-0.162625012007028,-0.3635701304
OPT-350M,winogrande,22,key,2,0.009472495237484444,0.0096935755451928,0.00022108030770835556,0.0096935755451928,wikitext,-0.009737207232850473,-0.5011227465,0.00021836132135945492,80.30982629
OPT-350M,winogrande,23,key,0,-3.2441845587509865,3.4011274787884767,6.645312037539464,3.4011274787884767,wikitext,-0.23675483504131067,-0.0650803997,-0.5911823108647916,-0.08169457232
OPT-350M,winogrande,23,key,1,-0.1325538593102555,0.10595993367159752,0.23851379298185305,0.1325538593102555,wikitext,-0.03865538132582605,-0.2257785922,-0.02802933160258847,-0.1051587117
OPT-350M,winogrande,23,key,2,-0.0142014943998257,-0.014014104453239652,0.00018738994658604874,0.0142014943998257,wikitext,-0.023657671522298633,-0.6248862315,0.0001860372170592317,137.5272834
OPT-350M,winogrande,0,value,0,-0.04495216375650528,0.04438332525312007,0.08933548900962535,0.04495216375650528,wikitext,-0.0034491480231933005,-0.07126145752,-0.006400534372466848,-0.06685607096
OPT-350M,winogrande,0,value,1,-0.0012756114694765447,0.0011056438617661137,0.0023812553312426584,0.0012756114694765447,wikitext,-0.0002810352698609164,-0.1805388871,-0.00019013808081304014,-0.07394359802
OPT-350M,winogrande,0,value,2,-7.734231903690377e-05,-7.549034109619911e-05,1.8519779407046597e-06,7.734231903690377e-05,wikitext,-0.00019620833678801448,-0.7172650937,1.8291506299396591e-06,80.12992195
OPT-350M,winogrande,1,value,0,-1.307949773702644,1.291093472523678,2.599043246226322,1.307949773702644,wikitext,-0.04608529943565398,-0.03403552858,-0.08869223692970651,-0.03299887116
OPT-350M,winogrande,1,value,1,-0.025239726174225843,0.029223043897910295,0.05446277007213614,0.029223043897910295,wikitext,-0.002245340756899101,-0.0713522725,-0.008255073490862533,-0.1316224064
OPT-350M,winogrande,1,value,2,0.0020484251588371296,0.0020919968363047586,4.357167746762893e-05,0.0020919968363047586,wikitext,0.002030885166290898,33.23236242,4.3186572280463106e-05,112.1422762
OPT-350M,winogrande,2,value,0,-1.4041307745905682,1.446534551968232,2.8506653265588002,1.446534551968232,wikitext,-0.01812912267715805,-0.01237766935,-0.06512174126034864,-0.02233418962
OPT-350M,winogrande,2,value,1,-0.022545309450650836,0.026194574706838558,0.048739884157489394,0.026194574706838558,wikitext,-0.012095895497616228,-0.3158983275,-0.022839528208146692,-0.3190795713
OPT-350M,winogrande,2,value,2,0.0016164506102699695,0.0016534152751657657,3.69646648957962e-05,0.0016534152751657657,wikitext,-0.0008392323693100765,-0.3366831133,3.634325476941443e-05,58.48513442
OPT-350M,winogrande,3,value,0,-1.4869670913082083,1.501845602925217,2.988812694233425,1.501845602925217,wikitext,-0.011590788918754757,-0.007658590068,-0.019865552663737684,-0.006602750787
OPT-350M,winogrande,3,value,1,-0.018786401003481557,0.028038675237473484,0.04682507624095504,0.028038675237473484,wikitext,-0.01321632877959212,-0.3203569869,-0.031146470121522787,-0.3994594384
OPT-350M,winogrande,3,value,2,0.004281932148485552,0.00431689151931016,3.495937082460734e-05,0.00431689151931016,wikitext,0.001989599418552588,0.8548988835,3.4437724500828264e-05,66.01738176
OPT-350M,winogrande,4,value,0,-1.5041205233820047,1.5128710475039464,3.016991570885951,1.5128710475039464,wikitext,-0.004817893098890469,-0.003174493119,-0.007249342234616485,-0.002397078289
OPT-350M,winogrande,4,value,1,-0.017280741197063684,0.030030272377694605,0.04731101357475829,0.030030272377694605,wikitext,-0.014934457093714968,-0.3321371499,-0.03672314187182859,-0.4370025697
OPT-350M,winogrande,4,value,2,0.005557434052675845,0.005591407241836343,3.397318916049854e-05,0.005591407241836343,wikitext,0.002713536046361083,0.9428969756,3.337249270499642e-05,55.55633365
OPT-350M,winogrande,5,value,0,-1.61980040203236,1.6055662520964877,3.2253666541288477,1.61980040203236,wikitext,0.07445604254654437,0.04818087444,0.1562454218593441,0.05090884655
OPT-350M,winogrande,5,value,1,-0.02666719974075233,0.028373134164426304,0.05504033390517864,0.028373134164426304,wikitext,-0.02164885580676164,-0.4327867768,-0.03879689009471056,-0.413448826
OPT-350M,winogrande,5,value,2,0.00018161972771503837,0.0002158603615523702,3.424063383733182e-05,0.0002158603615523702,wikitext,-0.0028286781025541963,-0.9290991511,3.343026430517308e-05,41.25311105
OPT-350M,winogrande,6,value,0,-1.426136188461918,1.5044839402870955,2.9306201287490135,1.5044839402870955,wikitext,0.09767293629773377,0.06942861267,0.12126452147950983,0.04316453252
OPT-350M,winogrande,6,value,1,-0.023360158292534038,0.0295654212572298,0.05292557954976384,0.0295654212572298,wikitext,-0.01338168507034112,-0.3115852549,-0.03076530725209787,-0.3676064196
OPT-350M,winogrande,6,value,2,0.0019757040109611816,0.002011571705764734,3.5867694803552556e-05,0.002011571705764734,wikitext,0.0008823198604252229,0.7813313426,3.5174420921058654e-05,50.73668836
OPT-350M,winogrande,7,value,0,-1.3503250326805445,1.3682719699585635,2.718597002639108,1.3682719699585635,wikitext,-0.009249085005975433,-0.006714296651,-0.008561131226139995,-0.003139213352
OPT-350M,winogrande,7,value,1,-0.019927304094008978,0.025078051656649256,0.045005355750658234,0.025078051656649256,wikitext,-0.02187161901323106,-0.465852448,-0.040320926939944594,-0.4725499069
OPT-350M,winogrande,7,value,2,0.0019060821164378803,0.001935792397398975,2.9710280961094734e-05,0.001935792397398975,wikitext,-0.0022982983670728502,-0.5428080065,2.9013625254783754e-05,41.64700725
OPT-350M,winogrande,8,value,0,-1.3240776995363062,1.328431765489345,2.652509465025651,1.328431765489345,wikitext,-0.032750914031931755,-0.02406063089,-0.04941041529349821,-0.01828715043
OPT-350M,winogrande,8,value,1,-0.018360240307019843,0.018009854191010075,0.036370094498029915,0.018360240307019843,wikitext,-0.027035198245728382,-0.5955487844,-0.04982842819146477,-0.5780659185
OPT-350M,winogrande,8,value,2,-0.0004434360701358497,-0.00041964697198032297,2.3789098155526755e-05,0.0004434360701358497,wikitext,-0.001801913594078805,-0.8025091249,2.3189247155979017e-05,38.65834544
OPT-350M,winogrande,9,value,0,-1.4502939707478295,1.4885271248520127,2.938821095599842,1.4885271248520127,wikitext,-0.014451044474228514,-0.009614939704,-0.05999456264483882,-0.02000608556
OPT-350M,winogrande,9,value,1,-0.018944458031898988,0.025015270230143487,0.043959728262042475,0.025015270230143487,wikitext,-0.025370333437852964,-0.5035234589,-0.05102179669917206,-0.537176011
OPT-350M,winogrande,9,value,2,0.0016243025225358585,0.0016515475845562725,2.724506202041394e-05,0.0016515475845562725,wikitext,-0.0012272460033650864,-0.426305661,2.6526424459292174e-05,36.91210409
OPT-350M,winogrande,10,value,0,-1.61886353406176,1.5802122385556432,3.1990757726174035,1.61886353406176,wikitext,-0.042871838278665475,-0.02579943774,-0.11848018926202908,-0.03571309441
OPT-350M,winogrande,10,value,1,-0.021374381049561894,0.015584706319253466,0.03695908736881536,0.021374381049561894,wikitext,-0.03154288298246381,-0.5960792486,-0.06847286838805519,-0.6494508036
