timestamp, index, name, memory.used [MiB], memory.free [MiB], memory.total [MiB], power.draw [W]
2026/05/09 23:22:19.536, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.12
2026/05/09 23:22:20.036, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.12
2026/05/09 23:22:20.537, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:22:21.037, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:22:21.537, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:22:22.038, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:22:22.538, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.04
2026/05/09 23:22:23.038, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.04
2026/05/09 23:22:23.538, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:22:24.039, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:22:24.539, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.17
2026/05/09 23:22:25.039, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.38
2026/05/09 23:22:25.539, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.82
2026/05/09 23:22:26.040, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.82
2026/05/09 23:22:26.540, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.11
2026/05/09 23:22:27.040, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.11
2026/05/09 23:22:27.540, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.04
2026/05/09 23:22:28.040, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.04
2026/05/09 23:22:28.541, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.01
2026/05/09 23:22:29.041, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.01
2026/05/09 23:22:29.541, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:30.041, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:30.542, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:22:31.042, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:22:31.542, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:32.042, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.27
2026/05/09 23:22:32.543, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.70
2026/05/09 23:22:33.043, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.70
2026/05/09 23:22:33.543, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:22:34.043, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.03
2026/05/09 23:22:34.543, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.01
2026/05/09 23:22:35.043, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.01
2026/05/09 23:22:35.544, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.02
2026/05/09 23:22:36.044, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.02
2026/05/09 23:22:36.544, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.02
2026/05/09 23:22:37.045, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.02
2026/05/09 23:22:37.545, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 6.99
2026/05/09 23:22:38.045, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 6.99
2026/05/09 23:22:38.545, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 6.98
2026/05/09 23:22:39.046, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.19
2026/05/09 23:22:39.546, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.37
2026/05/09 23:22:40.046, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.78
2026/05/09 23:22:40.546, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.78
2026/05/09 23:22:41.046, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:22:41.548, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.08
2026/05/09 23:22:42.048, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.06
2026/05/09 23:22:42.549, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.06
2026/05/09 23:22:43.050, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:43.550, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:44.051, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:44.551, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.05
2026/05/09 23:22:45.051, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:22:45.551, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.07
2026/05/09 23:22:46.052, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.21
2026/05/09 23:22:46.552, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.44
2026/05/09 23:22:47.052, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.92
2026/05/09 23:22:47.553, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.92
2026/05/09 23:22:48.053, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.18
2026/05/09 23:22:48.554, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.18
2026/05/09 23:22:49.055, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.15
2026/05/09 23:22:49.555, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.15
2026/05/09 23:22:50.055, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.12
2026/05/09 23:22:50.555, 0, NVIDIA GeForce RTX 5060, 33, 7668, 8151, 7.12
