model,gpu,layer,tensor_type,group_index,lower_threshold,upper_threshold,width,abs_max
OPT-350M,RTX 5060,18,value,0,-1.757563164893617,1.750547152039007,3.508110316932624,1.757563164893617
OPT-350M,RTX 5060,18,value,1,-0.06429772343195922,0.05366721728169326,0.11796494071365249,0.06429772343195922
OPT-350M,RTX 5060,18,value,2,-0.0051759713930441134,-0.005175161868967908,8.095240762052286e-07,0.0051759713930441134
OPT-350M,RTX 5060,19,value,0,-1.6654753989361701,1.635991522606383,3.301466921542553,1.6654753989361701
OPT-350M,RTX 5060,19,value,1,-0.06353846340314716,0.04510779414616578,0.10864625754931294,0.06353846340314716
OPT-350M,RTX 5060,19,value,2,-0.009043054377779048,-0.009042317140186933,7.372375921150393e-07,0.009043054377779048
OPT-350M,RTX 5060,20,value,0,-1.5285142398049645,1.547602227393617,3.0761164671985815,1.547602227393617
OPT-350M,RTX 5060,20,value,1,-0.042323119251440604,0.05500154968694592,0.09732466893838652,0.05500154968694592
OPT-350M,RTX 5060,20,value,2,0.006177627448494553,0.006178311845089527,6.843965949738032e-07,0.006178311845089527
OPT-350M,RTX 5060,21,value,0,-1.5313538896276595,1.560477615248227,3.0918315048758864,1.560477615248227
OPT-350M,RTX 5060,21,value,1,-0.03976905768644725,0.06008131960605053,0.09985037729249778,0.06008131960605053
OPT-350M,RTX 5060,21,value,2,0.01002854066537627,0.010029644830852535,1.1041654762646708e-06,0.010029644830852535
OPT-350M,RTX 5060,22,value,0,-1.397890347960993,1.4189106826241136,2.816801030585107,1.4189106826241136
OPT-350M,RTX 5060,22,value,1,-0.039349062222960994,0.05402282281970301,0.093371885042664,0.05402282281970301
OPT-350M,RTX 5060,22,value,2,0.007177119559430061,0.007177682210367622,5.626509375607561e-07,0.007177682210367622
OPT-350M,RTX 5060,23,value,0,-1.5614195478723405,1.5500055407801419,3.1114250886524824,1.5614195478723405
OPT-350M,RTX 5060,23,value,1,-0.053235642453457445,0.04960881226451684,0.10284445471797429,0.053235642453457445
OPT-350M,RTX 5060,23,value,2,-0.0017770998021389576,-0.0017763321281324888,7.676740064687347e-07,0.0017770998021389576
OPT-1.3B,RTX 5080,0,key,0,-1.935117464539007,2.013761912677305,3.948879377216312,2.013761912677305
OPT-1.3B,RTX 5080,0,key,1,-0.0451426404587766,0.048082716921542555,0.09322535738031915,0.048082716921542555
OPT-1.3B,RTX 5080,0,key,2,0.0014735371508496874,0.0014739294424124644,3.9229156277706054e-07,0.0014739294424124644
OPT-1.3B,RTX 5080,1,key,0,-2.3166971409574466,2.30396719858156,4.620664339539006,2.3166971409574466
OPT-1.3B,RTX 5080,1,key,1,-0.058297231687721635,0.09492308704565602,0.15322031873337766,0.09492308704565602
OPT-1.3B,RTX 5080,1,key,2,0.018295829177748225,0.01829609972365359,2.7054590536618184e-07,0.01829609972365359
OPT-1.3B,RTX 5080,2,key,0,-3.2615940824468086,3.151526484929078,6.413120567375886,3.2615940824468086
OPT-1.3B,RTX 5080,2,key,1,-0.10511768963320035,0.07593812333776596,0.18105581297096632,0.10511768963320035
OPT-1.3B,RTX 5080,2,key,2,-0.014748106611535904,-0.014747457301363032,6.493101728718975e-07,0.014748106611535904
OPT-1.3B,RTX 5080,3,key,0,-4.202654033687943,4.221991356382978,8.424645390070921,4.221991356382978
OPT-1.3B,RTX 5080,3,key,1,-0.11268994486923758,0.08884467808067376,0.20153462294991134,0.11268994486923758
OPT-1.3B,RTX 5080,3,key,2,-0.01174112414637356,-0.011740420727019614,7.034193539451339e-07,0.01174112414637356
OPT-1.3B,RTX 5080,4,key,0,-6.576933732269503,6.557790336879433,13.134724069148936,6.576933732269503
OPT-1.3B,RTX 5080,4,key,1,-0.08118931114250887,0.12283173689605496,0.20402104803856383,0.12283173689605496
OPT-1.3B,RTX 5080,4,key,2,0.020548881368434177,0.020549693006150265,8.116377160881372e-07,0.020549693006150265
OPT-1.3B,RTX 5080,5,key,0,-7.788037455673759,8.742741578014185,16.530779033687942,8.742741578014185
OPT-1.3B,RTX 5080,5,key,1,-0.10909060214428191,0.1191077266179078,0.2281983287621897,0.1191077266179078
OPT-1.3B,RTX 5080,5,key,2,0.0046812287459136745,0.004681987965360601,7.592194469262584e-07,0.004681987965360601
OPT-1.3B,RTX 5080,6,key,0,-9.384751773049645,8.949301861702128,18.334053634751776,9.384751773049645
OPT-1.3B,RTX 5080,6,key,1,-0.18039308372118795,0.18585940962987588,0.3662524933510638,0.18585940962987588
OPT-1.3B,RTX 5080,6,key,2,0.003673908981025642,0.0036752807333114298,1.3717522857879284e-06,0.0036752807333114298
OPT-1.3B,RTX 5080,7,key,0,-8.573747783687944,8.34485815602837,16.918605939716315,8.573747783687944
OPT-1.3B,RTX 5080,7,key,1,-0.20606247922207446,0.19054396609042554,0.3966064453125,0.20606247922207446
OPT-1.3B,RTX 5080,7,key,2,-0.007829809865207538,-0.007828264371723148,1.545493484389135e-06,0.007829809865207538
OPT-1.3B,RTX 5080,8,key,0,-7.868822030141844,8.156028368794326,16.02485039893617,8.156028368794326
OPT-1.3B,RTX 5080,8,key,1,-0.2313414228723404,0.17499515181737588,0.4063365746897163,0.2313414228723404
OPT-1.3B,RTX 5080,8,key,2,-0.028057233661624558,-0.028055339840287012,1.8938213375459256e-06,0.028057233661624558
OPT-1.3B,RTX 5080,9,key,0,-7.532247340425532,7.529033687943262,15.061281028368795,7.532247340425532
OPT-1.3B,RTX 5080,9,key,1,-0.21979668799867022,0.19384419326241134,0.41364088126108156,0.21979668799867022
OPT-1.3B,RTX 5080,9,key,2,-0.01338993234837309,-0.013388254963759835,1.6773846132547149e-06,0.01338993234837309
OPT-1.3B,RTX 5080,10,key,0,-6.632867907801418,6.6310671542553195,13.263935062056738,6.632867907801418
OPT-1.3B,RTX 5080,10,key,1,-0.1922139918550532,0.18698055186170212,0.3791945437167553,0.1922139918550532
OPT-1.3B,RTX 5080,10,key,2,-0.0024916440882581346,-0.0024902533132133754,1.3907750447592591e-06,0.0024916440882581346
OPT-1.3B,RTX 5080,11,key,0,-6.10690935283688,6.094498005319149,12.201407358156029,6.10690935283688
OPT-1.3B,RTX 5080,11,key,1,-0.18728096603501773,0.1522684300199468,0.33954939605496454,0.18728096603501773
OPT-1.3B,RTX 5080,11,key,2,-0.017480069018424825,-0.01747819717894209,1.8718394827338392e-06,0.017480069018424825
OPT-1.3B,RTX 5080,12,key,0,-6.225011081560283,6.261303191489362,12.486314273049645,6.261303191489362
OPT-1.3B,RTX 5080,12,key,1,-0.18715283549423758,0.17880184092420212,0.3659546764184397,0.18715283549423758
OPT-1.3B,RTX 5080,12,key,2,-0.003974223813266619,-0.003972792033608078,1.431779658540508e-06,0.003974223813266619
OPT-1.3B,RTX 5080,13,key,0,-6.181986923758865,6.283937278368795,12.46592420212766,6.283937278368795
OPT-1.3B,RTX 5080,13,key,1,-0.19007040253767732,0.1874696988585993,0.3775401013962766,0.19007040253767732
OPT-1.3B,RTX 5080,13,key,2,-0.0011131695821775612,-0.0011117695071173053,1.4000750602558964e-06,0.0011131695821775612
OPT-1.3B,RTX 5080,14,key,0,-5.53587655141844,5.685893173758865,11.221769725177305,5.685893173758865
OPT-1.3B,RTX 5080,14,key,1,-0.19393596243351063,0.1321151408743351,0.3260511033078457,0.19393596243351063
OPT-1.3B,RTX 5080,14,key,2,-0.030995740958139405,-0.030994983429604387,7.575285350183703e-07,0.030995740958139405
OPT-1.3B,RTX 5080,15,key,0,-4.763685726950355,4.731466090425532,9.495151817375888,4.763685726950355
OPT-1.3B,RTX 5080,15,key,1,-0.17655955646054963,0.09566849512411348,0.2722280515846631,0.17655955646054963
OPT-1.3B,RTX 5080,15,key,2,-0.04035376149711879,-0.04035311218694592,6.493101728718975e-07,0.04035376149711879
OPT-1.3B,RTX 5080,16,key,0,-5.020168439716312,4.849318484042553,9.869486923758865,5.020168439716312
OPT-1.3B,RTX 5080,16,key,1,-0.1664779338430851,0.12228458485704788,0.288762518700133,0.1664779338430851
OPT-1.3B,RTX 5080,16,key,2,-0.021922388820783466,-0.02192141485552416,9.739652593078463e-07,0.021922388820783466
OPT-1.3B,RTX 5080,17,key,0,-4.431986923758865,4.462572030141844,8.89455895390071,4.462572030141844
OPT-1.3B,RTX 5080,17,key,1,-0.12775783674091312,0.14139378324468085,0.269151619985594,0.14139378324468085
OPT-1.3B,RTX 5080,17,key,2,0.006771706942970871,0.006772692321885562,9.853789146906447e-07,0.006772692321885562
OPT-1.3B,RTX 5080,18,key,0,-3.9540669326241136,3.951989140070922,7.906056072695035,3.9540669326241136
OPT-1.3B,RTX 5080,18,key,1,-0.12121928330008866,0.12760243517287234,0.248821718472961,0.12760243517287234
OPT-1.3B,RTX 5080,18,key,2,0.003183934705477234,0.003184854138827493,9.194333502587221e-07,0.003184854138827493
OPT-1.3B,RTX 5080,19,key,0,-4.009169991134752,3.9738198138297873,7.982989804964539,4.009169991134752
OPT-1.3B,RTX 5080,19,key,1,-0.14980278285682624,0.11702993406471632,0.26683271692154253,0.14980278285682624
OPT-1.3B,RTX 5080,19,key,2,-0.016454114981576905,-0.01645289752500277,1.2174565741339405e-06,0.016454114981576905
OPT-1.3B,RTX 5080,20,key,0,-3.9065131870567376,3.972268395390071,7.878781582446809,3.972268395390071
OPT-1.3B,RTX 5080,20,key,1,-0.14247639973958334,0.1223988634474734,0.26487526318705673,0.14247639973958334
OPT-1.3B,RTX 5080,20,key,2,-0.010108978190320604,-0.010107715079124937,1.263111195666869e-06,0.010108978190320604
OPT-1.3B,RTX 5080,21,key,0,-4.002687278368795,4.056723736702128,8.059411015070921,4.056723736702128
OPT-1.3B,RTX 5080,21,key,1,-0.11230425462655141,0.19436364140070922,0.30666789602726063,0.19436364140070922
OPT-1.3B,RTX 5080,21,key,2,0.04121431391289894,0.041215287878158244,9.739652593043768e-07,0.041215287878158244
OPT-1.3B,RTX 5080,22,key,0,-5.563525044326241,5.490830008865248,11.05435505319149,5.563525044326241
OPT-1.3B,RTX 5080,22,key,1,-0.25805577487810283,0.5484385388962766,0.8064943137743794,0.5484385388962766
OPT-1.3B,RTX 5080,22,key,2,0.1502096838984929,0.15021357975953015,3.895861037245263e-06,0.15021357975953015
OPT-1.3B,RTX 5080,23,key,0,-14.94032579787234,14.97512189716312,29.91544769503546,14.97512189716312
OPT-1.3B,RTX 5080,23,key,1,-6.734624335106383,3.7553052969858154,10.489929632092199,6.734624335106383
OPT-1.3B,RTX 5080,23,key,2,-4.508117242907802,-4.508089539007092,2.770390070949702e-05,4.508117242907802
OPT-1.3B,RTX 5080,0,value,0,-0.4981940519725177,0.4994338015292553,0.9976278535017731,0.4994338015292553
OPT-1.3B,RTX 5080,0,value,1,-0.014171032195395611,0.013643251243212544,0.027814283438608155,0.014171032195395611
OPT-1.3B,RTX 5080,0,value,2,-0.00027849445951745865,-0.0002783689093082509,1.2555020920774693e-07,0.00027849445951745865
OPT-1.3B,RTX 5080,1,value,0,-0.3087842143173759,0.31001703789893614,0.618801252216312,0.31001703789893614
OPT-1.3B,RTX 5080,1,value,1,-0.006410341736272717,0.0067181147582142066,0.013128456494486924,0.0067181147582142066
OPT-1.3B,RTX 5080,1,value,2,0.00015205778974167845,0.0001521059807310713,4.819098939286325e-08,0.0001521059807310713
OPT-1.3B,RTX 5080,2,value,0,-0.4581584524601064,0.4466474817154255,0.9048059341755319,0.4581584524601064
OPT-1.3B,RTX 5080,2,value,1,-0.009101921784962323,0.008952364008477393,0.018054285793439716,0.009101921784962323
OPT-1.3B,RTX 5080,2,value,2,-7.137465984263318e-05,-7.129095970316136e-05,8.370013947182225e-08,7.137465984263318e-05
OPT-1.3B,RTX 5080,3,value,0,-0.5547740746897163,0.5630713929521277,1.117845467641844,0.5630713929521277
OPT-1.3B,RTX 5080,3,value,1,-0.011660203866079345,0.013387693581006206,0.02504789744708555,0.013387693581006206
OPT-1.3B,RTX 5080,3,value,2,0.000865547369557915,0.0008656496697283805,1.023001704655033e-07,0.0008656496697283805
OPT-1.3B,RTX 5080,4,value,0,-0.6424222905585106,0.6362893395390071,1.2787116300975176,0.6424222905585106
OPT-1.3B,RTX 5080,4,value,1,-0.01449725644808289,0.015687604322501107,0.030184860770583997,0.015687604322501107
OPT-1.3B,RTX 5080,4,value,2,0.0005967257716131549,0.0005968208854080092,9.511379485437673e-08,0.0005968208854080092
OPT-1.3B,RTX 5080,5,value,0,-0.7171604886968085,0.7296930407801419,1.4468535294769502,0.7296930407801419
OPT-1.3B,RTX 5080,5,value,1,-0.017667188712045655,0.017277602608322253,0.03494479132036791,0.017667188712045655
OPT-1.3B,RTX 5080,5,value,2,-0.00019708170112988626,-0.00019694431453731888,1.3738659256738186e-07,0.00019708170112988626
OPT-1.3B,RTX 5080,6,value,0,-0.7972628546099291,0.7837260361258865,1.5809888907358156,0.7972628546099291
OPT-1.3B,RTX 5080,6,value,1,-0.0211181640625,0.01853683147024601,0.03965499553274601,0.0211181640625
OPT-1.3B,RTX 5080,6,value,2,-0.0012808594297855458,-0.001280672584019654,1.868457658916762e-07,0.0012808594297855458
OPT-1.3B,RTX 5080,7,value,0,-0.8268159906914894,0.836675116356383,1.6634911070478724,0.836675116356383
OPT-1.3B,RTX 5080,7,value,1,-0.021713581491023936,0.02201096555019947,0.0437245470412234,0.02201096555019947
OPT-1.3B,RTX 5080,7,value,2,0.00014785841001686476,0.00014805582398218467,1.9741396531990714e-07,0.00014805582398218467
OPT-1.3B,RTX 5080,8,value,0,-0.8737117686170213,0.8740823082890071,1.7477940769060285,0.8740823082890071
OPT-1.3B,RTX 5080,8,value,1,-0.025374716900764628,0.021954042691710994,0.04732875959247562,0.025374716900764628
OPT-1.3B,RTX 5080,8,value,2,-0.0016978078700126485,-0.0016976421606456134,1.6570936703505165e-07,0.0016978078700126485
OPT-1.3B,RTX 5080,9,value,0,-0.9207876218971631,0.9116522606382979,1.832439882535461,0.9207876218971631
OPT-1.3B,RTX 5080,9,value,1,-0.026518909643727835,0.024283659373614805,0.05080256901734264,0.026518909643727835
OPT-1.3B,RTX 5080,9,value,2,-0.0010956944303309663,-0.0010954868708941954,2.0755943677089501e-07,0.0010956944303309663
OPT-1.3B,RTX 5080,10,value,0,-1.009744847074468,1.0215259308510638,2.031270777925532,1.0215259308510638
OPT-1.3B,RTX 5080,10,value,1,-0.027179258089539006,0.032269633408133866,0.05944889149767287,0.032269633408133866
OPT-1.3B,RTX 5080,10,value,2,0.002517334112884305,0.002517612267893257,2.7815500895167836e-07,0.002517612267893257
OPT-1.3B,RTX 5080,11,value,0,-1.1364278590425532,1.1444273603723405,2.2808552194148937,1.1444273603723405
OPT-1.3B,RTX 5080,11,value,1,-0.034762551598515073,0.03320831948138298,0.06797087107989805,0.034762551598515073
OPT-1.3B,RTX 5080,11,value,2,-0.0007466284941274224,-0.0007463313163594997,2.971777679226838e-07,0.0007466284941274224
OPT-1.3B,RTX 5080,12,value,0,-1.1915309175531914,1.2079524046985815,2.399483322251773,1.2079524046985815
OPT-1.3B,RTX 5080,12,value,1,-0.03601139149767287,0.03555124702183067,0.07156263851950354,0.03601139149767287
OPT-1.3B,RTX 5080,12,value,2,-0.0002264338182219377,-0.00022614424955760332,2.8956866433436836e-07,0.0002264338182219377
OPT-1.3B,RTX 5080,13,value,0,-1.2845259862588652,1.3013838098404256,2.5859097960992905,1.3013838098404256
OPT-1.3B,RTX 5080,13,value,1,-0.03839500914228723,0.04042237193871897,0.0788173810810062,0.04042237193871897
OPT-1.3B,RTX 5080,13,value,2,0.0010014404641821028,0.0010018010511465953,3.60586964492449e-07,0.0010018010511465953
OPT-1.3B,RTX 5080,14,value,0,-1.402773160460993,1.4279421542553192,2.830715314716312,1.4279421542553192
OPT-1.3B,RTX 5080,14,value,1,-0.04220537767342642,0.04779593826185727,0.09000131593528368,0.04779593826185727
OPT-1.3B,RTX 5080,14,value,2,0.0027280289230617225,0.0027284165646167514,3.8764155502885034e-07,0.0027284165646167514
OPT-1.3B,RTX 5080,15,value,0,-1.738211990248227,1.705327460106383,3.44353945035461,1.738211990248227
OPT-1.3B,RTX 5080,15,value,1,-0.05913873767176418,0.04817037379488032,0.1073091114666445,0.05913873767176418
OPT-1.3B,RTX 5080,15,value,2,-0.005325100946088209,-0.005324702736333752,3.9820975445640366e-07,0.005325100946088209
OPT-1.3B,RTX 5080,16,value,0,-1.7426723182624113,1.7497160350177305,3.492388353280142,1.7497160350177305
OPT-1.3B,RTX 5080,16,value,1,-0.05629259474734043,0.0538306270085328,0.11012322175587322,0.05629259474734043
OPT-1.3B,RTX 5080,16,value,2,-0.0012235235660634143,-0.0012230475743611653,4.759917022489641e-07,0.0012235235660634143
OPT-1.3B,RTX 5080,17,value,0,-1.8340674867021276,1.8443110039893618,3.6783784906914896,1.8443110039893618
OPT-1.3B,RTX 5080,17,value,1,-0.056139357546542555,0.05941815748282358,0.11555751502936613,0.05941815748282358
OPT-1.3B,RTX 5080,17,value,2,0.0016352136929829915,0.0016356283891285565,4.1469614556503484e-07,0.0016356283891285565
OPT-1.3B,RTX 5080,18,value,0,-1.9821863918439717,1.9839248116134751,3.966111203457447,1.9839248116134751
OPT-1.3B,RTX 5080,18,value,1,-0.060894472379210994,0.06485937673149379,0.12575384911070478,0.06485937673149379
OPT-1.3B,RTX 5080,18,value,2,0.0019613170454688108,0.0019618961827974793,5.791373286685199e-07,0.0019618961827974793
OPT-1.3B,RTX 5080,19,value,0,-2.17755429964539,2.225315824468085,4.402870124113475,2.225315824468085
OPT-1.3B,RTX 5080,19,value,1,-0.06106827106881649,0.07911411583000887,0.14018238689882534,0.07911411583000887
OPT-1.3B,RTX 5080,19,value,2,0.008775531822908009,0.008776279205971576,7.473830635675721e-07,0.008776279205971576
OPT-1.3B,RTX 5080,20,value,0,-2.3217946586879434,2.2851423980496453,4.606937056737589,2.3217946586879434
OPT-1.3B,RTX 5080,20,value,1,-0.08241088001440602,0.06360599166112589,0.1460168716755319,0.08241088001440602
OPT-1.3B,RTX 5080,20,value,2,-0.00916744293050563,-0.009166567038137017,8.758923686139064e-07,0.00916744293050563
OPT-1.3B,RTX 5080,21,value,0,-2.4467946586879434,2.449897495567376,4.8966921542553195,2.449897495567376
OPT-1.3B,RTX 5080,21,value,1,-0.0741107480745789,0.08256974457003546,0.15668049264461437,0.08256974457003546
OPT-1.3B,RTX 5080,21,value,2,0.0041186230402466256,0.004119460464369321,8.374241226953572e-07,0.004119460464369321
OPT-1.3B,RTX 5080,22,value,0,-2.6888020833333335,2.668702903368794,5.357504986702128,2.6888020833333335
OPT-1.3B,RTX 5080,22,value,1,-0.08435404892508866,0.08949571974734043,0.17384976867242907,0.08949571974734043
OPT-1.3B,RTX 5080,22,value,2,0.00252066267297623,0.002521279010366886,6.163373906559362e-07,0.002521279010366886
OPT-1.3B,RTX 5080,23,value,0,-2.119189106826241,2.1144586657801416,4.233647772606383,2.119189106826241
OPT-1.3B,RTX 5080,23,value,1,-0.06662528396498227,0.0665941170766844,0.13321940104166669,0.06662528396498227
OPT-1.3B,RTX 5080,23,value,2,-4.101729562096562e-06,-3.6244696759163067e-06,4.772598861802554e-07,4.101729562096562e-06
OPT-125M,RTX 5080,0,key,0,-2.624044215425532,2.6021442819148937,5.226188497340425,2.624044215425532
OPT-125M,RTX 5080,0,key,1,-0.07546152967087766,0.10152657150376773,0.1769881011746454,0.10152657150376773
OPT-125M,RTX 5080,0,key,2,0.013076944554105718,0.013078297283632535,1.3527295268170314e-06,0.013078297283632535
OPT-125M,RTX 5080,1,key,0,-2.7493074024822697,2.7513020833333335,5.500609485815604,2.7513020833333335
OPT-125M,RTX 5080,1,key,1,-0.10196420656028368,0.07413260818373227,0.17609681474401595,0.10196420656028368
OPT-125M,RTX 5080,1,key,2,-0.013975319287455674,-0.013973263138574912,2.0561488807621653e-06,0.013975319287455674
OPT-125M,RTX 5080,2,key,0,-3.3051169104609928,3.429756759751773,6.734873670212766,3.429756759751773
OPT-125M,RTX 5080,2,key,1,-0.06987551425365691,0.14965733737810283,0.21953285163175973,0.14965733737810283
OPT-125M,RTX 5080,2,key,2,0.040007679174977835,0.040011899691101506,4.220516123670803e-06,0.040011899691101506
OPT-125M,RTX 5080,3,key,0,-3.909768395390071,3.782870678191489,7.69263907358156,3.909768395390071
OPT-125M,RTX 5080,3,key,1,-0.15459469193262412,0.0894212655141844,0.24401595744680854,0.15459469193262412
OPT-125M,RTX 5080,3,key,2,-0.032267901914339536,-0.032265845765458774,2.0561488807621653e-06,0.032267901914339536
OPT-125M,RTX 5080,4,key,0,-4.509308510638298,4.478280141843972,8.98758865248227,4.509308510638298
OPT-125M,RTX 5080,4,key,1,-0.1262185387577571,0.09937475759086879,0.2255932963486259,0.1262185387577571
OPT-125M,RTX 5080,4,key,2,-0.013449144701585702,-0.013446831534094844,2.3131674908583033e-06,0.013449144701585702
OPT-125M,RTX 5080,5,key,0,-4.4452847960992905,4.544326241134752,8.989611037234042,4.544326241134752
OPT-125M,RTX 5080,5,key,1,-0.14233225288120568,0.09754803163785461,0.2398802845190603,0.14233225288120568
OPT-125M,RTX 5080,5,key,2,-0.02228064570866578,-0.02227829195928912,2.353749376661496e-06,0.02228064570866578
OPT-125M,RTX 5080,6,key,0,-4.320478723404255,4.27911679964539,8.599595523049645,4.320478723404255
OPT-125M,RTX 5080,6,key,1,-0.13083296971963654,0.10402944578346632,0.23486241550310286,0.13083296971963654
OPT-125M,RTX 5080,6,key,2,-0.013420480362912442,-0.013417852685806598,2.627677105843454e-06,0.013420480362912442
OPT-125M,RTX 5080,7,key,0,-4.160377881205674,3.9274988918439715,8.087876773049645,4.160377881205674
OPT-125M,RTX 5080,7,key,1,-0.1370706761136968,0.09559793675199468,0.2326686128656915,0.1370706761136968
OPT-125M,RTX 5080,7,key,2,-0.020700143584122893,-0.02069824976278535,1.8938213375424562e-06,0.020700143584122893
OPT-125M,RTX 5080,8,key,0,-3.7572999778368796,3.7777870124113475,7.535086990248227,3.7777870124113475
OPT-125M,RTX 5080,8,key,1,-0.14621859070257093,0.07992423848902926,0.22614282919160017,0.14621859070257093
OPT-125M,RTX 5080,8,key,2,-0.033227474131482714,-0.0332255262009641,1.9479305186156926e-06,0.033227474131482714
OPT-125M,RTX 5080,9,key,0,-3.796528701241135,3.678260749113475,7.47478945035461,3.796528701241135
OPT-125M,RTX 5080,9,key,1,-0.11379507078346632,0.12241141677748227,0.23620648756094859,0.12241141677748227
OPT-125M,RTX 5080,9,key,2,0.004365724029270469,0.004369687526784045,3.963497513575533e-06,0.004369687526784045
OPT-125M,RTX 5080,10,key,0,-3.7873033023049647,3.6388658023049647,7.426169104609929,3.7873033023049647
OPT-125M,RTX 5080,10,key,1,-0.1645672304410461,0.09697274282468972,0.2615399732657358,0.1645672304410461
OPT-125M,RTX 5080,10,key,2,-0.0336806926321476,-0.033677824845550756,2.867786596846833e-06,0.0336806926321476
OPT-125M,RTX 5080,11,key,0,-3.4731410682624113,3.3821476063829787,6.85528867464539,3.4731410682624113
OPT-125M,RTX 5080,11,key,1,-0.1852888824246454,0.09995956961990249,0.28524845204454785,0.1852888824246454
OPT-125M,RTX 5080,11,key,2,-0.042747227012688384,-0.04274408868018617,3.138332502213015e-06,0.042747227012688384
OPT-125M,RTX 5080,0,value,0,-0.23428755956338654,0.23344259059175532,0.46773015015514185,0.23428755956338654
OPT-125M,RTX 5080,0,value,1,-0.005865489337461214,0.005286791645888741,0.011152280983349954,0.005865489337461214
OPT-125M,RTX 5080,0,value,2,-0.00030605843726624833,-0.0003059328870570406,1.2555020920774693e-07,0.00030605843726624833
OPT-125M,RTX 5080,1,value,0,-0.2878019725177305,0.28298149379432624,0.5707834663120568,0.2878019725177305
OPT-125M,RTX 5080,1,value,1,-0.007542603404809397,0.007022587120110261,0.014565190524919659,0.007542603404809397
OPT-125M,RTX 5080,1,value,2,-0.0002646205273080379,-0.00026448609981131045,1.3442749672746635e-07,0.0002646205273080379
OPT-125M,RTX 5080,2,value,0,-0.42701234208776595,0.40081137799202127,0.8278237200797872,0.42701234208776595
OPT-125M,RTX 5080,2,value,1,-0.01528389572251773,0.008976117938968306,0.024260013661486036,0.01528389572251773
OPT-125M,RTX 5080,2,value,2,-0.00310049665735123,-0.0031002802206269394,2.1643672429077707e-07,0.00310049665735123
OPT-125M,RTX 5080,3,value,0,-0.4660159712987589,0.4536254017065603,0.9196413730053192,0.4660159712987589
OPT-125M,RTX 5080,3,value,1,-0.015292986064937944,0.01281235065866024,0.028105336723598183,0.015292986064937944
OPT-125M,RTX 5080,3,value,2,-0.001179986388970774,-0.0011796520111408638,3.3437782991020855e-07,0.001179986388970774
OPT-125M,RTX 5080,4,value,0,-0.5084150598404256,0.5175711990248227,1.0259862588652484,0.5175711990248227
OPT-125M,RTX 5080,4,value,1,-0.015096407410100841,0.016672120872118796,0.03176852828221964,0.016672120872118796
OPT-125M,RTX 5080,4,value,2,0.0007650729612255773,0.0007654373527418637,3.643915162863899e-07,0.0007654373527418637
OPT-125M,RTX 5080,5,value,0,-0.46539090203900707,0.44989576407358156,0.9152866661125887,0.46539090203900707
OPT-125M,RTX 5080,5,value,1,-0.014995277350675976,0.014067683659546764,0.029062961010222738,0.014995277350675976
OPT-125M,RTX 5080,5,value,2,-0.00044523993282453387,-0.00044496431418344484,2.7561864108903303e-07,0.00044523993282453387
OPT-125M,RTX 5080,6,value,0,-0.522062693927305,0.5259343140514184,1.0479970079787235,0.5259343140514184
OPT-125M,RTX 5080,6,value,1,-0.01727294921875,0.015381400466810727,0.032654349685560725,0.01727294921875
OPT-125M,RTX 5080,6,value,2,-0.0009151451976586741,-0.0009148522471705227,2.929504881513372e-07,0.0009151451976586741
OPT-125M,RTX 5080,7,value,0,-0.6020438552748227,0.616789256427305,1.2188331117021276,0.616789256427305
OPT-125M,RTX 5080,7,value,1,-0.01693000522911126,0.019630378019725177,0.03656038324883644,0.019630378019725177
OPT-125M,RTX 5080,7,value,2,0.0013237105193713032,0.0013241370519002278,4.2653252892458846e-07,0.0013241370519002278
OPT-125M,RTX 5080,8,value,0,-0.6660225509751773,0.6541514295212766,1.3201739804964538,0.6660225509751773
OPT-125M,RTX 5080,8,value,1,-0.021617050711990247,0.02095053381953679,0.042567584531527036,0.021617050711990247
OPT-125M,RTX 5080,8,value,2,-0.00031322705830242616,-0.0003127400756727719,4.869826296542484e-07,0.00031322705830242616
OPT-125M,RTX 5080,9,value,0,-0.7270473182624113,0.7088527814716312,1.4359000997340425,0.7270473182624113
OPT-125M,RTX 5080,9,value,1,-0.025799690408909573,0.020132024237450134,0.04593171464635971,0.025799690408909573
OPT-125M,RTX 5080,9,value,2,-0.0027379410486694767,-0.0027375457980108597,3.9525065861694894e-07,0.0027379410486694767
OPT-125M,RTX 5080,10,value,0,-0.7479880042109929,0.7560948581560284,1.5040828623670213,0.7560948581560284
OPT-125M,RTX 5080,10,value,1,-0.024250382227255098,0.025664201019503546,0.04991458324675864,0.025664201019503546
OPT-125M,RTX 5080,10,value,2,0.0006804136519736432,0.0006809957483981518,5.820964245086251e-07,0.0006809957483981518
OPT-125M,RTX 5080,11,value,0,-0.8239520999556738,0.8022772606382979,1.6262293605939715,0.8239520999556738
OPT-125M,RTX 5080,11,value,1,-0.0279200127784242,0.02509183410211658,0.05301184688054078,0.0279200127784242
OPT-125M,RTX 5080,11,value,2,-0.0013771763084628058,-0.0013766736848979976,5.026235648081766e-07,0.0013771763084628058
OPT-2.7B,RTX 5080,0,key,0,-1.7013450243794326,1.7239860372340425,3.425331061613475,1.7239860372340425
OPT-2.7B,RTX 5080,0,key,1,-0.043092768243018616,0.049460336671653365,0.09255310491467197,0.049460336671653365
OPT-2.7B,RTX 5080,0,key,2,0.003186824473928898,0.003186980037824482,1.5556389558425351e-07,0.003186980037824482
